location_id,location,owner_id,owner_tag,controller_id,market_id,province_id,rank,raw_material,development,control,pop_group_count,population_total,sol_population_total,population_nobles,population_clergy,population_burghers,population_laborers,population_peasants,population_soldiers,population_tribesmen,population_slaves,population_commoners,population_lower,population_share_nobles,population_share_clergy,population_share_burghers,population_share_laborers,population_share_peasants,population_share_soldiers,population_share_tribesmen,population_share_commoners,population_share_lower,sol_class_label,sol_structural_class_label,gls_location_actual_per_capita_spending,sol_location_anchor_score_burghers,sol_location_anchor_score_clergy,sol_location_anchor_score_commoners,sol_location_anchor_score_nobles,sol_location_anchor_score_tribesmen,sol_location_base_total_spending,sol_location_baseline_total_spending,sol_location_burghers_base_spending,sol_location_burghers_income,sol_location_burghers_liquid_funds,sol_location_burghers_net_income,sol_location_clergy_base_spending,sol_location_clergy_income,sol_location_clergy_liquid_funds,sol_location_clergy_net_income,sol_location_commoners_base_spending,sol_location_commoners_income,sol_location_commoners_liquid_funds,sol_location_commoners_net_income,sol_location_demand_class,sol_location_demand_class_confidence,sol_location_demand_class_penalty_candidate,sol_location_demand_class_score,sol_location_demand_class_score_candidate,sol_location_demand_class_selected_affinity,sol_location_demand_class_selected_penalty,sol_location_demand_score_burghers,sol_location_demand_score_clergy,sol_location_demand_score_lower,sol_location_demand_score_nobles,sol_location_demand_structural_best_score,sol_location_demand_structural_class,sol_location_demand_structural_second_score,sol_location_estate_building_maintenance_burghers,sol_location_estate_building_maintenance_clergy,sol_location_estate_building_maintenance_commoners,sol_location_estate_building_maintenance_nobles,sol_location_estate_building_maintenance_tribesmen,sol_location_estate_buildings_burghers,sol_location_estate_buildings_clergy,sol_location_estate_buildings_commoners,sol_location_estate_buildings_nobles,sol_location_estate_buildings_tribesmen,sol_location_final_demand_scale,sol_location_laborers_base_spending,sol_location_liquid_funds,sol_location_liquid_funds_multiplier,sol_location_lower_base_spending,sol_location_nobles_base_spending,sol_location_nobles_income,sol_location_nobles_liquid_funds,sol_location_nobles_net_income,sol_location_peasants_base_spending,sol_location_pop_demand_modifier_size,sol_location_raw_demand_scale,sol_location_savings_pressure_adjustment,sol_location_share_burghers,sol_location_share_clergy,sol_location_share_lower,sol_location_share_nobles,sol_location_soldiers_base_spending,sol_location_total_income,sol_location_tribesmen_base_spending,sol_location_tribesmen_income,sol_location_tribesmen_liquid_funds,sol_location_tribesmen_net_income
3393,hodod,381,HUN,381,22,1277,rural_settlement,wool,14.00003,0.01552,13,13.19970,13.19970,0.03665,0.06399,0.01000,1.10033,11.93872,0.05001,0.00000,0.00000,13.08906,13.08906,0.0027765783,0.0048478375,0.0007575930,0.0833602279,0.9044690410,0.0037887225,0.0000000000,0.9916179913,0.9916179913,lower,lower,0.00972,0.00030,0.00139,0.00258,0.11088,0.00000,0.19363,0.12838,0.00812,0.01481,0.01545,0.01481,0.01654,0.05968,0.06227,0.05968,0.02244,0.04856,0.05067,0.04856,4.00000,0.33121,0.04876,0.38428,0.38428,0.43304,0.04876,-0.71138,-0.01838,0.43304,0.10183,0.43304,4.00000,0.10183,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.66306,0.00272,0.12839,1.04346,0.02244,0.14653,0.64420,0.00000,0.00000,0.01957,-0.33694,0.66306,0.04346,0.0419300000,0.0854200000,0.1158900000,0.7567500000,0.00015,0.12305,0.00000,0.00000,0.00000,0.00000
3394,zalau,381,HUN,381,22,1277,rural_settlement,legumes,14.00003,0.17809,7,14.89058,14.89058,0.05874,0.08933,0.00000,1.10035,13.59215,0.05001,0.00000,0.00000,14.74251,14.74251,0.0039447758,0.0059990947,0.0000000000,0.0738957112,0.9128019191,0.0033584991,0.0000000000,0.9900561294,0.9900561294,nobles,nobles,0.00541,0.00000,0.00187,0.00222,0.19480,0.00000,0.28310,0.08055,0.00000,0.00000,0.00000,0.00000,0.02309,0.04770,0.04977,0.04770,0.02516,0.02951,0.03079,0.02951,1.00000,0.10892,0.05253,0.19506,0.04639,0.20784,0.01278,-1.00000,-0.06274,0.09892,0.20784,0.20784,1.00000,0.09892,0.00000,0.00000,0.00000,2.00000,0.00000,0.00000,0.00000,0.00000,2.00000,0.00000,0.28456,0.00272,0.08056,1.04346,0.02516,0.23485,0.46838,0.00000,0.00000,0.02229,-0.71544,0.28456,0.04346,0.0000000000,0.0815600000,0.0888700000,0.8295600000,0.00015,0.07721,0.00000,0.00000,0.00000,0.00000
3395,pest,381,HUN,381,22,1292,town,wheat,25.00012,0.92934,6,29.69453,29.69453,0.36681,0.57515,0.80022,2.75113,24.60106,0.60016,0.00000,0.00000,27.95235,27.95235,0.0123527801,0.0193688871,0.0269483976,0.0926477031,0.8284711023,0.0202111298,0.0000000000,0.9413299352,0.9413299352,burghers,burghers,0.09203,0.18281,0.00954,0.00103,0.92913,0.00000,2.31481,2.73286,0.65053,0.45229,0.47194,0.45229,0.14868,0.34711,0.36219,0.34711,0.04905,0.25623,0.26736,0.25623,3.00000,1.01187,0.00978,0.91624,-0.74787,0.93433,0.01809,0.93433,-0.26200,-0.73809,-0.07754,0.93433,3.00000,-0.07754,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.18060,0.00682,2.73288,1.04346,0.04905,1.46655,1.56343,1.63137,1.56343,0.04034,0.18060,1.18060,0.04346,0.2810200000,0.0642200000,0.0211800000,0.6335500000,0.00189,2.61906,0.00000,0.00000,0.00000,0.00000
3396,abrahamtelke,381,HUN,381,22,1292,rural_settlement,saltpeter,21.00012,0.87371,6,19.56112,19.56112,0.05566,0.09780,0.01000,1.10039,18.24726,0.05001,0.00000,0.00000,19.39766,19.39766,0.0028454403,0.0049997137,0.0005112182,0.0562539364,0.9328330893,0.0025566021,0.0000000000,0.9916436278,0.9916436278,lower,lower,0.02186,0.00020,0.00218,0.00370,0.17148,0.00000,0.28872,0.42775,0.00812,0.01363,0.01422,0.01363,0.02528,0.13657,0.14250,0.13657,0.03279,0.17014,0.00000,0.00000,4.00000,0.28215,0.05094,0.35341,0.35341,0.40435,0.05094,-0.80644,0.00609,0.40435,0.12220,0.40435,4.00000,0.12220,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,1.48157,0.00272,0.42776,1.04346,0.03279,0.22253,1.25975,0.27103,0.25975,0.02992,0.48157,1.48157,0.04346,0.0281200000,0.0875500000,0.1135700000,0.7707400000,0.00015,0.40995,0.00000,0.00000,0.00000,0.00000
3397,jaszbereny,381,HUN,381,22,1292,rural_settlement,wild_game,19.00007,0.44772,7,10.99451,10.99451,0.03375,0.05496,0.00000,1.10040,9.75539,0.05001,0.00000,0.00000,10.90580,10.90580,0.0030697139,0.0049988585,0.0000000000,0.1000863158,0.8872964780,0.0045486338,0.0000000000,0.9919314276,0.9919314276,lower,lower,0.03333,0.00000,0.00119,0.00208,0.10833,0.00000,0.16799,0.36652,0.00000,0.00000,0.00000,0.00000,0.01420,0.10978,0.11455,0.10978,0.01886,0.07337,0.07655,0.07337,4.00000,0.21869,0.05172,0.33643,0.33643,0.38815,0.05172,-1.00000,-0.02872,0.38815,0.16946,0.38815,4.00000,0.16946,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,2.18185,0.00272,0.36653,1.04346,0.01886,0.13493,1.16812,0.17542,0.16812,0.01599,1.18185,2.18185,0.04346,0.0000000000,0.0845200000,0.1122600000,0.8032000000,0.00015,0.35127,0.00000,0.00000,0.00000,0.00000
3398,kecskemet,381,HUN,381,22,1292,rural_settlement,horses,19.00009,0.64294,6,15.39544,15.39544,0.04647,0.08495,0.01000,1.10039,14.10362,0.05001,0.00000,0.00000,15.25402,15.25402,0.0030184262,0.0055178676,0.0006495430,0.0714750601,0.9160907386,0.0032483645,0.0000000000,0.9908141632,0.9908141632,lower,lower,0.02312,0.00024,0.00198,0.00277,0.14268,0.00000,0.24186,0.35601,0.00812,0.02425,0.02530,0.02425,0.02196,0.18059,0.18843,0.18059,0.02599,0.13636,0.14228,0.13636,4.00000,0.21021,0.05187,0.27680,0.27680,0.32867,0.05187,-0.76892,0.04332,0.32867,0.11846,0.32867,4.00000,0.11846,0.00000,0.00000,0.00000,2.00000,0.00000,0.00000,0.00000,0.00000,2.00000,0.00000,1.47200,0.00272,0.35602,1.04346,0.02599,0.18579,1.67085,0.00000,0.00000,0.02312,0.47200,1.47200,0.04346,0.0335700000,0.0907900000,0.1074500000,0.7681700000,0.00015,0.34120,0.00000,0.00000,0.00000,0.00000
3399,szabolcs,381,HUN,381,22,1294,rural_settlement,fish,15.00005,0.23784,6,12.51819,12.51819,0.03129,0.06259,0.01000,1.10038,11.26392,0.05001,0.00000,0.00000,12.41431,12.41431,0.0024995626,0.0049999241,0.0007988375,0.0879024843,0.8998042049,0.0039949865,0.0000000000,0.9917016757,0.9917016757,lower,lower,0.04925,0.00035,0.00152,0.00263,0.09165,0.00000,0.17074,0.61652,0.00812,0.01124,0.01172,0.01124,0.01618,0.04923,0.05136,0.04923,0.02134,0.03578,0.03733,0.03578,4.00000,0.45650,0.03799,0.50745,0.50745,0.54544,0.03799,-0.67270,0.08894,0.54544,0.06680,0.54544,4.00000,0.08894,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.61092,0.00272,0.61653,1.04346,0.02134,0.12510,0.49461,0.51610,0.49461,0.01847,2.61092,3.61092,0.04346,0.0475500000,0.0947600000,0.1249800000,0.7326900000,0.00015,0.59086,0.00000,0.00000,0.00000,0.00000
3400,hajduszoboszlo,381,HUN,381,22,1294,rural_settlement,wool,17.00006,0.33407,5,14.49514,14.49514,0.05072,0.09468,0.00000,1.10039,13.19934,0.05001,0.00000,0.00000,14.34974,14.34974,0.0034991038,0.0065318445,0.0000000000,0.0759144099,0.9106045199,0.0034501219,0.0000000000,0.9899690517,0.9899690517,lower,lower,0.07400,0.00000,0.00234,0.00238,0.16329,0.00000,0.25176,1.07267,0.00000,0.00000,0.00000,0.00000,0.02447,0.11305,0.00000,0.00000,0.02451,0.06046,0.06308,0.06046,4.00000,0.03106,0.05516,0.14862,0.14862,0.20378,0.05516,-1.00000,0.11686,0.20378,0.17272,0.20378,4.00000,0.17272,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,4.26072,0.00272,1.07268,1.04346,0.02451,0.20278,0.96755,1.00959,0.96755,0.02164,3.26072,4.26072,0.04346,0.0000000000,0.0971900000,0.0973500000,0.8054400000,0.00015,1.02801,0.00000,0.00000,0.00000,0.00000
3401,nagyboszormeny,381,HUN,381,22,1294,rural_settlement,wool,21.00009,0.18866,6,11.72564,11.72564,0.02931,0.05862,0.01000,1.10039,10.47731,0.05001,0.00000,0.00000,11.62771,11.62771,0.0024996503,0.0049993007,0.0008528319,0.0938447709,0.8935384337,0.0042650124,0.0000000000,0.9916482171,0.9916482171,lower,lower,0.09751,0.00037,0.00137,0.00249,0.08554,0.00000,0.16050,1.14345,0.00812,0.02271,0.02369,0.02271,0.01515,0.09088,0.09482,0.09088,0.02005,0.06731,0.07023,0.06731,4.00000,0.46001,0.03710,0.50760,0.50760,0.54470,0.03710,-0.65177,0.08469,0.54470,0.06301,0.54470,4.00000,0.08469,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,7.12436,0.00272,1.14346,1.04346,0.02005,0.11718,0.91494,0.95470,0.91494,0.01718,6.12436,7.12436,0.04346,0.0505900000,0.0943900000,0.1249200000,0.7300900000,0.00015,1.09584,0.00000,0.00000,0.00000,0.00000
3402,nagykallo,381,HUN,381,22,1294,rural_settlement,wheat,19.00009,0.19097,6,11.15610,11.15610,0.03418,0.05577,0.01000,1.10038,9.90576,0.05001,0.00000,0.00000,11.05615,11.05615,0.0030637947,0.0049990588,0.0008963706,0.0986348276,0.8879231990,0.0044827493,0.0000000000,0.9910407759,0.9910407759,lower,lower,0.00430,0.00033,0.00112,0.00201,0.10471,0.00000,0.17829,0.04802,0.00812,0.00957,0.00998,0.00957,0.01441,0.03646,0.03804,0.03646,0.01911,0.02696,0.00000,0.00000,4.00000,0.20939,0.05197,0.27336,0.27336,0.32533,0.05197,-0.68653,-0.07124,0.32533,0.11594,0.32533,4.00000,0.11594,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.26939,0.00272,0.04803,1.04346,0.01911,0.13665,0.39145,0.00000,0.00000,0.01624,-0.73061,0.26939,0.04346,0.0455400000,0.0808200000,0.1071800000,0.7664400000,0.00015,0.04603,0.00000,0.00000,0.00000,0.00000
3403,varda,381,HUN,381,22,1294,rural_settlement,legumes,15.00005,0.19118,5,11.48961,11.48961,0.03519,0.05743,0.00000,1.10038,10.24660,0.05001,0.00000,0.00000,11.39699,11.39699,0.0030627671,0.0049984290,0.0000000000,0.0957717451,0.8918144306,0.0043526282,0.0000000000,0.9919388038,0.9919388038,lower,lower,0.00732,0.00000,0.00125,0.00216,0.11295,0.00000,0.17520,0.08418,0.00000,0.00000,0.00000,0.00000,0.01484,0.04637,0.04838,0.04637,0.01967,0.03432,0.03581,0.03432,4.00000,0.21907,0.05169,0.33658,0.33658,0.38827,0.05169,-1.00000,-0.02666,0.38827,0.16920,0.38827,4.00000,0.16920,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.48053,0.00272,0.08419,1.04346,0.01967,0.14069,0.49808,0.00000,0.00000,0.01680,-0.51947,0.48053,0.04346,0.0000000000,0.0847000000,0.1122700000,0.8030200000,0.00015,0.08069,0.00000,0.00000,0.00000,0.00000
3404,szatmar,381,HUN,381,22,1276,rural_settlement,wheat,18.00005,0.18460,7,12.84006,12.84006,0.03709,0.06419,0.00000,1.10037,11.58840,0.05001,0.00000,0.00000,12.73878,12.73878,0.0028886158,0.0049991978,0.0000000000,0.0856981977,0.9025191471,0.0038948416,0.0000000000,0.9921121864,0.9921121864,lower,lower,0.00425,0.00000,0.00144,0.00251,0.11769,0.00000,0.18675,0.05462,0.00000,0.00000,0.00000,0.00000,0.01659,0.03006,0.03136,0.03006,0.02187,0.02230,0.02326,0.02230,4.00000,0.29186,0.05046,0.39754,0.39754,0.44800,0.05046,-1.00000,0.02079,0.44800,0.15614,0.44800,4.00000,0.15614,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.29253,0.00272,0.05463,1.04346,0.02187,0.14829,0.31670,0.00000,0.00000,0.01900,-0.70747,0.29253,0.04346,0.0000000000,0.0888300000,0.1171000000,0.7940500000,0.00015,0.05236,0.00000,0.00000,0.00000,0.00000
