location_id,location,owner_id,owner_tag,controller_id,market_id,province_id,rank,raw_material,development,control,pop_group_count,population_total,sol_population_total,population_nobles,population_clergy,population_burghers,population_laborers,population_peasants,population_soldiers,population_tribesmen,population_slaves,population_commoners,population_lower,population_share_nobles,population_share_clergy,population_share_burghers,population_share_laborers,population_share_peasants,population_share_soldiers,population_share_tribesmen,population_share_commoners,population_share_lower,sol_class_label,sol_structural_class_label,gls_location_actual_per_capita_spending,sol_location_anchor_score_burghers,sol_location_anchor_score_clergy,sol_location_anchor_score_commoners,sol_location_anchor_score_nobles,sol_location_anchor_score_tribesmen,sol_location_base_total_spending,sol_location_baseline_total_spending,sol_location_burghers_base_spending,sol_location_burghers_income,sol_location_burghers_liquid_funds,sol_location_burghers_net_income,sol_location_clergy_base_spending,sol_location_clergy_income,sol_location_clergy_liquid_funds,sol_location_clergy_net_income,sol_location_commoners_base_spending,sol_location_commoners_income,sol_location_commoners_liquid_funds,sol_location_commoners_net_income,sol_location_demand_class,sol_location_demand_class_confidence,sol_location_demand_class_penalty_candidate,sol_location_demand_class_score,sol_location_demand_class_score_candidate,sol_location_demand_class_selected_affinity,sol_location_demand_class_selected_penalty,sol_location_demand_score_burghers,sol_location_demand_score_clergy,sol_location_demand_score_lower,sol_location_demand_score_nobles,sol_location_demand_structural_best_score,sol_location_demand_structural_class,sol_location_demand_structural_second_score,sol_location_estate_building_maintenance_burghers,sol_location_estate_building_maintenance_clergy,sol_location_estate_building_maintenance_commoners,sol_location_estate_building_maintenance_nobles,sol_location_estate_building_maintenance_tribesmen,sol_location_estate_buildings_burghers,sol_location_estate_buildings_clergy,sol_location_estate_buildings_commoners,sol_location_estate_buildings_nobles,sol_location_estate_buildings_tribesmen,sol_location_final_demand_scale,sol_location_laborers_base_spending,sol_location_liquid_funds,sol_location_liquid_funds_multiplier,sol_location_lower_base_spending,sol_location_nobles_base_spending,sol_location_nobles_income,sol_location_nobles_liquid_funds,sol_location_nobles_net_income,sol_location_peasants_base_spending,sol_location_pop_demand_modifier_size,sol_location_raw_demand_scale,sol_location_savings_pressure_adjustment,sol_location_share_burghers,sol_location_share_clergy,sol_location_share_lower,sol_location_share_nobles,sol_location_soldiers_base_spending,sol_location_total_income,sol_location_tribesmen_base_spending,sol_location_tribesmen_income,sol_location_tribesmen_liquid_funds,sol_location_tribesmen_net_income
3393,hodod,381,HUN,381,22,1277,rural_settlement,wool,14.00001,0.01464,13,13.19782,13.19782,0.03478,0.06599,0.01000,1.10032,11.93672,0.05001,0.00000,0.00000,13.08705,13.08705,0.0026352837,0.0050000682,0.0007577009,0.0833713447,0.9044463404,0.0037892622,0.0000000000,0.9916069472,0.9916069472,lower,lower,0.01581,0.00032,0.00155,0.00267,0.10355,0.00000,0.18666,0.20872,0.00812,0.02221,0.02476,0.02221,0.01705,0.09223,0.10282,0.09223,0.02244,0.07279,0.08115,0.07279,4.00000,0.38750,0.04514,0.43037,0.43037,0.47551,0.04514,-0.70284,0.04448,0.47551,0.08801,0.47551,4.00000,0.08801,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.01472,0.00272,0.20873,1.11486,0.02244,0.13905,0.94959,0.00000,0.00000,0.01957,-0.98528,1.11823,0.11486,0.0435000000,0.0913400000,0.1202100000,0.7449300000,0.00015,0.18723,0.00000,0.00000,0.00000,0.00000
3394,zalau,381,HUN,381,22,1277,rural_settlement,legumes,14.00001,0.17498,6,14.88590,14.88590,0.05710,0.08930,0.00000,1.10035,13.58914,0.05001,0.00000,0.00000,14.73950,14.73950,0.0038358447,0.0059989655,0.0000000000,0.0739189434,0.9128866914,0.0033595550,0.0000000000,0.9901651899,0.9901651899,nobles,nobles,0.00598,0.00000,0.00191,0.00227,0.18844,0.00000,0.27652,0.08908,0.00000,0.00000,0.00000,0.00000,0.02308,0.04935,0.05501,0.04935,0.02515,0.03057,0.03408,0.03057,1.00000,0.08944,0.05198,0.11294,0.06438,0.20580,0.09286,-1.00000,-0.04562,0.11636,0.20580,0.20580,1.00000,0.11636,0.00000,0.00000,0.00000,2.00000,0.00000,0.00000,0.00000,0.00000,2.00000,0.00000,9.67039,0.00272,0.08909,1.11486,0.02515,0.22829,0.47895,0.00000,0.00000,0.02228,8.67039,0.32218,0.11486,0.0000000000,0.0834600000,0.0909500000,0.8255800000,0.00015,0.07992,0.00000,0.00000,0.00000,0.00000
3395,pest,381,HUN,381,22,1292,town,wheat,25.00005,0.92590,6,29.68626,29.68626,0.36671,0.57502,0.80021,2.75110,24.59306,0.60016,0.00000,0.00000,27.94432,27.94432,0.0123528528,0.0193699038,0.0269555680,0.0926725024,0.8284324128,0.0202167602,0.0000000000,0.9413216754,0.9413216754,burghers,burghers,0.04037,0.18284,0.00954,0.00103,0.92880,0.00000,2.31437,1.19845,0.65053,0.18652,0.20794,0.18652,0.14865,0.14274,0.15913,0.14274,0.04904,0.10601,0.11818,0.10601,3.00000,0.99482,0.00765,0.90201,-0.74767,0.92007,0.01806,0.92007,-0.26563,-0.74002,-0.07475,0.92007,3.00000,-0.07475,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.40344,0.00682,1.19846,1.11486,0.04904,1.46615,0.63972,0.71319,0.63972,0.04033,-0.59656,0.51783,0.11486,0.2810800000,0.0642200000,0.0211800000,0.6334900000,0.00189,1.07499,0.00000,0.00000,0.00000,0.00000
3396,abrahamtelke,381,HUN,381,22,1292,rural_settlement,saltpeter,21.00005,0.87001,6,19.55433,19.55433,0.05407,0.09776,0.01000,1.10038,18.24211,0.05001,0.00000,0.00000,19.39250,19.39250,0.0027651165,0.0049994042,0.0005113957,0.0562729585,0.9328936353,0.0025574898,0.0000000000,0.9917240836,0.9917240836,lower,lower,0.02504,0.00021,0.00223,0.00378,0.16547,0.00000,0.28234,0.48979,0.00812,0.01415,0.01577,0.01415,0.02527,0.14139,0.15763,0.14139,0.03278,0.17843,0.00000,0.00000,4.00000,0.30682,0.05000,0.37506,0.37506,0.42506,0.05000,-0.80360,0.02344,0.42506,0.11824,0.42506,4.00000,0.11824,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.02284,0.00272,0.48980,1.11486,0.03278,0.21617,1.28380,0.31639,0.28380,0.02991,-0.97716,1.73478,0.11486,0.0287500000,0.0895000000,0.1161000000,0.7656300000,0.00015,0.43934,0.00000,0.00000,0.00000,0.00000
3397,jaszbereny,381,HUN,381,22,1292,rural_settlement,wild_game,19.00003,0.44633,7,10.99062,10.99062,0.03218,0.05494,0.00000,1.10039,9.75310,0.05001,0.00000,0.00000,10.90350,10.90350,0.0029279513,0.0049988081,0.0000000000,0.1001208303,0.8874021666,0.0045502438,0.0000000000,0.9920732406,0.9920732406,lower,lower,0.03776,0.00000,0.00123,0.00216,0.10233,0.00000,0.16172,0.41508,0.00000,0.00000,0.00000,0.00000,0.01420,0.11319,0.12619,0.11319,0.01886,0.07570,0.08439,0.07570,4.00000,0.26947,0.05095,0.38049,0.38049,0.43144,0.05095,-1.00000,0.00400,0.43144,0.16197,0.43144,4.00000,0.16197,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.03380,0.00272,0.41509,1.11486,0.01886,0.12866,1.18344,0.20450,0.18344,0.01599,-0.96620,2.56672,0.11486,0.0000000000,0.0878000000,0.1166200000,0.7955700000,0.00015,0.37233,0.00000,0.00000,0.00000,0.00000
3398,kecskemet,381,HUN,381,22,1292,rural_settlement,horses,19.00004,0.64794,6,15.39007,15.39007,0.04434,0.08281,0.01000,1.10039,14.10252,0.05001,0.00000,0.00000,15.25292,15.25292,0.0028810785,0.0053807423,0.0006497696,0.0714999997,0.9163389120,0.0032494979,0.0000000000,0.9910884096,0.9910884096,lower,lower,0.02495,0.00025,0.00193,0.00287,0.13497,0.00000,0.23278,0.38409,0.00812,0.02484,0.02769,0.02484,0.02140,0.18086,0.20163,0.18086,0.02599,0.13883,0.15477,0.13883,4.00000,0.25819,0.05118,0.31926,0.31926,0.37044,0.05118,-0.76173,0.05122,0.37044,0.11225,0.37044,4.00000,0.11225,0.00000,0.00000,0.00000,2.00000,0.00000,0.00000,0.00000,0.00000,2.00000,0.00000,0.02173,0.00272,0.38410,1.11486,0.02599,0.17727,1.68539,0.00000,0.00000,0.02312,-0.97827,1.65005,0.11486,0.0348800000,0.0919300000,0.1116500000,0.7615300000,0.00015,0.34453,0.00000,0.00000,0.00000,0.00000
3399,szabolcs,381,HUN,381,22,1294,rural_settlement,fish,15.00002,0.23697,6,12.51400,12.51400,0.03128,0.06256,0.01000,1.10037,11.25978,0.05001,0.00000,0.00000,12.41016,12.41016,0.0024996004,0.0049992009,0.0007991050,0.0879311171,0.8997746524,0.0039963241,0.0000000000,0.9917020937,0.9917020937,lower,lower,0.05430,0.00035,0.00152,0.00263,0.09163,0.00000,0.17068,0.67956,0.00812,0.01162,0.01295,0.01162,0.01617,0.05082,0.05665,0.05082,0.02133,0.03695,0.04119,0.03695,4.00000,0.45069,0.03495,0.49898,0.49898,0.53393,0.03495,-0.67504,0.08324,0.53393,0.07016,0.53393,4.00000,0.08324,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05243,0.00272,0.67957,1.11486,0.02133,0.12506,0.51017,0.56876,0.51017,0.01846,-0.94757,3.98154,0.11486,0.0475700000,0.0947300000,0.1249700000,0.7327100000,0.00015,0.60956,0.00000,0.00000,0.00000,0.00000
3400,hajduszoboszlo,381,HUN,381,22,1294,rural_settlement,wool,17.00002,0.33321,5,14.49014,14.49014,0.05070,0.09266,0.00000,1.10038,13.19639,0.05001,0.00000,0.00000,14.34678,14.34678,0.0034989310,0.0063946932,0.0000000000,0.0759399150,0.9107151484,0.0034513124,0.0000000000,0.9901063758,0.9901063758,lower,lower,0.08352,0.00000,0.00226,0.00238,0.16356,0.00000,0.25116,1.21021,0.00000,0.00000,0.00000,0.00000,0.02395,0.11701,0.00000,0.00000,0.02451,0.06395,0.07129,0.06395,4.00000,0.01900,0.05540,0.14234,0.14234,0.19774,0.05540,-1.00000,0.09033,0.19774,0.17874,0.19774,4.00000,0.17874,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.06345,0.00272,1.21022,1.11486,0.02451,0.20270,1.02159,1.13892,1.02159,0.02164,-0.93655,4.81852,0.11486,0.0000000000,0.0953500000,0.0975800000,0.8070500000,0.00015,1.08554,0.00000,0.00000,0.00000,0.00000
3401,nagyboszormeny,381,HUN,381,22,1294,rural_settlement,wool,21.00004,0.18776,6,11.72157,11.72157,0.02930,0.05860,0.01000,1.10038,10.47328,0.05001,0.00000,0.00000,11.62367,11.62367,0.0024996651,0.0049993303,0.0008531280,0.0938765029,0.8935048803,0.0042664933,0.0000000000,0.9916478765,0.9916478765,lower,lower,0.11159,0.00037,0.00137,0.00249,0.08551,0.00000,0.16044,1.30805,0.00812,0.02435,0.02714,0.02435,0.01514,0.09737,0.10855,0.09737,0.02004,0.07213,0.08041,0.07213,4.00000,0.45406,0.03432,0.49875,0.49875,0.53307,0.03432,-0.65427,0.07901,0.53307,0.06636,0.53307,4.00000,0.07901,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10737,0.00272,1.30806,1.11486,0.02004,0.11714,0.97945,1.09194,0.97945,0.01717,-0.89263,8.15295,0.11486,0.0506100000,0.0943600000,0.1249000000,0.7301100000,0.00015,1.17330,0.00000,0.00000,0.00000,0.00000
3402,nagykallo,381,HUN,381,22,1294,rural_settlement,wheat,19.00004,0.18775,6,11.15235,11.15235,0.03259,0.05575,0.01000,1.10037,9.90363,0.05001,0.00000,0.00000,11.05401,11.05401,0.0029222541,0.0049989464,0.0008966720,0.0986670971,0.8880307738,0.0044842567,0.0000000000,0.9911821275,0.9911821275,lower,lower,0.00502,0.00034,0.00116,0.00209,0.09870,0.00000,0.17193,0.05601,0.00812,0.01046,0.01166,0.01046,0.01441,0.03979,0.04436,0.03979,0.01911,0.02946,0.00000,0.00000,4.00000,0.25737,0.05133,0.31285,0.31285,0.36418,0.05133,-0.67743,-0.04162,0.36418,0.10681,0.36418,4.00000,0.10681,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00429,0.00272,0.05602,1.11486,0.01911,0.13029,0.42016,0.00000,0.00000,0.01624,-0.99571,0.32583,0.11486,0.0472200000,0.0838100000,0.1111400000,0.7578000000,0.00015,0.05025,0.00000,0.00000,0.00000,0.00000
3403,varda,381,HUN,381,22,1294,rural_settlement,legumes,15.00002,0.18779,5,11.48575,11.48575,0.03360,0.05741,0.00000,1.10037,10.24436,0.05001,0.00000,0.00000,11.39474,11.39474,0.0029253640,0.0049983675,0.0000000000,0.0958030603,0.8919191172,0.0043540909,0.0000000000,0.9920762684,0.9920762684,lower,lower,0.00813,0.00000,0.00130,0.00225,0.10684,0.00000,0.16884,0.09348,0.00000,0.00000,0.00000,0.00000,0.01484,0.04816,0.05369,0.04816,0.01967,0.03570,0.03980,0.03570,4.00000,0.26796,0.05106,0.37891,0.37891,0.42997,0.05106,-1.00000,0.00503,0.42997,0.16201,0.42997,4.00000,0.16201,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00729,0.00272,0.09349,1.11486,0.01967,0.13433,0.50910,0.00000,0.00000,0.01680,-0.99271,0.55371,0.11486,0.0000000000,0.0878900000,0.1165000000,0.7956000000,0.00015,0.08386,0.00000,0.00000,0.00000,0.00000
3404,szatmar,381,HUN,381,22,1276,rural_settlement,wheat,18.00002,0.18138,6,12.83587,12.83587,0.03670,0.06417,0.00000,1.10036,11.58463,0.05001,0.00000,0.00000,12.73500,12.73500,0.0028591751,0.0049992716,0.0000000000,0.0857253930,0.9025200473,0.0038961130,0.0000000000,0.9921415533,0.9921415533,lower,lower,0.00488,0.00000,0.00145,0.00253,0.11621,0.00000,0.18517,0.06265,0.00000,0.00000,0.00000,0.00000,0.01658,0.03225,0.03595,0.03225,0.02186,0.02396,0.02671,0.02396,4.00000,0.29165,0.05063,0.39836,0.39836,0.44899,0.05063,-1.00000,0.02378,0.44899,0.15734,0.44899,4.00000,0.15734,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00445,0.00272,0.06266,1.11486,0.02186,0.14673,0.33842,0.00000,0.00000,0.01899,-0.99555,0.33839,0.11486,0.0000000000,0.0895300000,0.1180500000,0.7924000000,0.00015,0.05621,0.00000,0.00000,0.00000,0.00000
