location_id,location,owner_id,owner_tag,controller_id,market_id,province_id,rank,raw_material,development,control,pop_group_count,population_total,sol_population_total,population_nobles,population_clergy,population_burghers,population_laborers,population_peasants,population_soldiers,population_tribesmen,population_slaves,population_commoners,population_lower,population_share_nobles,population_share_clergy,population_share_burghers,population_share_laborers,population_share_peasants,population_share_soldiers,population_share_tribesmen,population_share_commoners,population_share_lower,sol_class_label,sol_structural_class_label,gls_location_actual_per_capita_spending,sol_location_anchor_score_burghers,sol_location_anchor_score_clergy,sol_location_anchor_score_commoners,sol_location_anchor_score_nobles,sol_location_anchor_score_tribesmen,sol_location_base_total_spending,sol_location_baseline_total_spending,sol_location_burghers_base_spending,sol_location_burghers_income,sol_location_burghers_liquid_funds,sol_location_burghers_net_income,sol_location_clergy_base_spending,sol_location_clergy_income,sol_location_clergy_liquid_funds,sol_location_clergy_net_income,sol_location_commoners_base_spending,sol_location_commoners_income,sol_location_commoners_liquid_funds,sol_location_commoners_net_income,sol_location_demand_class,sol_location_demand_class_confidence,sol_location_demand_class_penalty_candidate,sol_location_demand_class_score,sol_location_demand_class_score_candidate,sol_location_demand_class_selected_affinity,sol_location_demand_class_selected_penalty,sol_location_demand_score_burghers,sol_location_demand_score_clergy,sol_location_demand_score_lower,sol_location_demand_score_nobles,sol_location_demand_structural_best_score,sol_location_demand_structural_class,sol_location_demand_structural_second_score,sol_location_estate_building_maintenance_burghers,sol_location_estate_building_maintenance_clergy,sol_location_estate_building_maintenance_commoners,sol_location_estate_building_maintenance_nobles,sol_location_estate_building_maintenance_tribesmen,sol_location_estate_buildings_burghers,sol_location_estate_buildings_clergy,sol_location_estate_buildings_commoners,sol_location_estate_buildings_nobles,sol_location_estate_buildings_tribesmen,sol_location_final_demand_scale,sol_location_laborers_base_spending,sol_location_liquid_funds,sol_location_liquid_funds_multiplier,sol_location_lower_base_spending,sol_location_nobles_base_spending,sol_location_nobles_income,sol_location_nobles_liquid_funds,sol_location_nobles_net_income,sol_location_peasants_base_spending,sol_location_pop_demand_modifier_size,sol_location_raw_demand_scale,sol_location_savings_pressure_adjustment,sol_location_share_burghers,sol_location_share_clergy,sol_location_share_lower,sol_location_share_nobles,sol_location_soldiers_base_spending,sol_location_total_income,sol_location_tribesmen_base_spending,sol_location_tribesmen_income,sol_location_tribesmen_liquid_funds,sol_location_tribesmen_net_income
3393,hodod,381,HUN,381,22,1277,rural_settlement,wool,14.00000,0.01964,13,13.19603,13.19603,0.03513,0.06497,0.01000,1.10032,11.93560,0.05001,0.00000,0.00000,13.08593,13.08593,0.0026621643,0.0049234505,0.0007578037,0.0833826537,0.9044841517,0.0037897762,0.0000000000,0.9916565816,0.9916565816,lower,lower,0.01141,0.00031,0.00149,0.00266,0.10500,0.00000,0.18780,0.15066,0.00812,0.01716,0.01798,0.01716,0.01679,0.07032,0.07371,0.07032,0.02244,0.05626,0.05897,0.05626,4.00000,0.36293,0.04906,0.40908,0.40908,0.45814,0.04906,-0.70715,0.02078,0.45814,0.09521,0.45814,4.00000,0.09521,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.11941,0.00272,0.15067,1.04824,0.02244,0.14045,0.73735,0.00000,0.00000,0.01957,-0.88059,0.80228,0.04824,0.0432300000,0.0894000000,0.1194800000,0.7478700000,0.00015,0.14374,0.00000,0.00000,0.00000,0.00000
3394,zalau,381,HUN,381,22,1277,rural_settlement,legumes,14.00000,0.17998,7,14.88132,14.88132,0.05522,0.08928,0.00000,1.10034,13.58647,0.05001,0.00000,0.00000,14.73682,14.73682,0.0037106923,0.0059994678,0.0000000000,0.0739410214,0.9129882295,0.0033605890,0.0000000000,0.9902898399,0.9902898399,nobles,nobles,0.00486,0.00000,0.00197,0.00234,0.18115,0.00000,0.26900,0.07242,0.00000,0.00000,0.00000,0.00000,0.02308,0.04270,0.04475,0.04270,0.02515,0.02640,0.02767,0.02640,1.00000,0.06092,0.05204,0.09325,0.08891,0.20187,0.10862,-1.00000,-0.02043,0.14095,0.20187,0.20187,1.00000,0.14095,0.00000,0.00000,0.00000,2.00000,0.00000,0.00000,0.00000,0.00000,2.00000,0.00000,7.70898,0.00272,0.07243,1.04824,0.02515,0.22077,0.40856,0.00000,0.00000,0.02228,6.70898,0.26925,0.04824,0.0000000000,0.0857900000,0.0934900000,0.8207000000,0.00015,0.06910,0.00000,0.00000,0.00000,0.00000
3395,pest,381,HUN,381,22,1292,town,wheat,25.00001,0.93090,6,29.67818,29.67818,0.36663,0.57490,0.80021,2.75106,24.58523,0.60015,0.00000,0.00000,27.93644,27.93644,0.0123535203,0.0193711339,0.0269629068,0.0926963850,0.8283941266,0.0202219274,0.0000000000,0.9413124390,0.9413124390,burghers,burghers,0.03721,0.18287,0.00954,0.00103,0.92854,0.00000,2.31400,1.10442,0.65053,0.18299,0.19181,0.18299,0.14862,0.14054,0.14731,0.14054,0.04902,0.10406,0.10907,0.10406,3.00000,0.97666,0.00833,0.88616,-0.74984,0.90434,0.01818,0.90434,-0.26672,-0.74151,-0.07232,0.90434,3.00000,-0.07232,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.38645,0.00682,1.10444,1.04824,0.04902,1.46583,0.62603,0.65622,0.62603,0.04031,-0.61355,0.47728,0.04824,0.2811200000,0.0642200000,0.0211800000,0.6334600000,0.00189,1.05362,0.00000,0.00000,0.00000,0.00000
3396,abrahamtelke,381,HUN,381,22,1292,rural_settlement,saltpeter,21.00001,0.87501,6,19.54765,19.54765,0.05224,0.09773,0.01000,1.10037,18.23730,0.05001,0.00000,0.00000,19.38768,19.38768,0.0026724440,0.0049995780,0.0005115704,0.0562916770,0.9329663668,0.0025583638,0.0000000000,0.9918164076,0.9918164076,lower,lower,0.02393,0.00021,0.00229,0.00389,0.15861,0.00000,0.27501,0.46795,0.00812,0.01440,0.01509,0.01440,0.02526,0.14434,0.15130,0.14434,0.03277,0.18171,0.00000,0.00000,4.00000,0.34192,0.04978,0.40433,0.40433,0.45411,0.04978,-0.80002,0.04875,0.45411,0.11219,0.45411,4.00000,0.11219,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.25328,0.00272,0.46796,1.04824,0.03277,0.20886,1.28769,0.30156,0.28769,0.02990,-0.74672,1.70161,0.04824,0.0295200000,0.0918500000,0.1191500000,0.7594600000,0.00015,0.44643,0.00000,0.00000,0.00000,0.00000
3397,jaszbereny,381,HUN,381,22,1292,rural_settlement,wild_game,19.00001,0.45133,7,10.98677,10.98677,0.03057,0.05492,0.00000,1.10039,9.75088,0.05001,0.00000,0.00000,10.90128,10.90128,0.0027824374,0.0049987394,0.0000000000,0.1001559148,0.8875110701,0.0045518383,0.0000000000,0.9922188232,0.9922188232,lower,lower,0.03139,0.00000,0.00128,0.00225,0.09615,0.00000,0.15527,0.34495,0.00000,0.00000,0.00000,0.00000,0.01419,0.11149,0.11686,0.11149,0.01886,0.07442,0.07801,0.07442,4.00000,0.32958,0.05016,0.43214,0.43214,0.48230,0.05016,-1.00000,0.04338,0.48230,0.15272,0.48230,4.00000,0.15272,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.33069,0.00272,0.34496,1.04824,0.01886,0.12222,1.14318,0.15008,0.14318,0.01599,-0.66931,2.22167,0.04824,0.0000000000,0.0913800000,0.1214600000,0.7871400000,0.00015,0.32909,0.00000,0.00000,0.00000,0.00000
3398,kecskemet,381,HUN,381,22,1292,rural_settlement,horses,19.00001,0.64613,6,15.38478,15.38478,0.04217,0.08063,0.01000,1.10038,14.10159,0.05001,0.00000,0.00000,15.25198,15.25198,0.0027410207,0.0052408939,0.0006499930,0.0715239347,0.9165935424,0.0032506152,0.0000000000,0.9913680924,0.9913680924,lower,lower,0.02419,0.00026,0.00192,0.00299,0.12713,0.00000,0.22355,0.37215,0.00812,0.02597,0.02722,0.02597,0.02084,0.18395,0.19282,0.18395,0.02599,0.14512,0.15212,0.14512,4.00000,0.31437,0.05071,0.36813,0.36813,0.41884,0.05071,-0.75396,0.06439,0.41884,0.10447,0.41884,4.00000,0.10447,0.00000,0.00000,0.00000,2.00000,0.00000,0.00000,0.00000,0.00000,2.00000,0.00000,0.24780,0.00272,0.37216,1.04824,0.02599,0.16860,1.72463,0.00000,0.00000,0.02312,-0.75220,1.66477,0.04824,0.0363200000,0.0932200000,0.1162600000,0.7541900000,0.00015,0.35504,0.00000,0.00000,0.00000,0.00000
3399,szabolcs,381,HUN,381,22,1294,rural_settlement,fish,15.00000,0.24197,6,12.50988,12.50988,0.03127,0.06254,0.01000,1.10037,11.25569,0.05001,0.00000,0.00000,12.40607,12.40607,0.0024996243,0.0049992486,0.0007993682,0.0879600764,0.8997440423,0.0039976403,0.0000000000,0.9917017589,0.9917017589,lower,lower,0.04668,0.00035,0.00152,0.00263,0.09160,0.00000,0.17062,0.58400,0.00812,0.01061,0.01112,0.01061,0.01616,0.04652,0.04876,0.04652,0.02132,0.03376,0.03538,0.03376,4.00000,0.44348,0.03654,0.48835,0.48835,0.52489,0.03654,-0.67761,0.08141,0.52489,0.07304,0.52489,4.00000,0.08141,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50949,0.00272,0.58401,1.04824,0.02132,0.12502,0.46625,0.48874,0.46625,0.01845,-0.49051,3.42286,0.04824,0.0475900000,0.0947100000,0.1249500000,0.7327300000,0.00015,0.55714,0.00000,0.00000,0.00000,0.00000
3400,hajduszoboszlo,381,HUN,381,22,1294,rural_settlement,wool,17.00000,0.33821,5,14.48523,14.48523,0.05069,0.09042,0.00000,1.10038,13.19373,0.05001,0.00000,0.00000,14.34412,14.34412,0.0034994267,0.0062422205,0.0000000000,0.0759656561,0.9108402145,0.0034524823,0.0000000000,0.9902583528,0.9902583528,lower,lower,0.08029,0.00000,0.00215,0.00239,0.16393,0.00000,0.25053,1.16301,0.00000,0.00000,0.00000,0.00000,0.02337,0.11700,0.00000,0.00000,0.02450,0.06538,0.06853,0.06538,4.00000,0.00881,0.05478,0.13865,0.13865,0.19343,0.05478,-1.00000,0.06508,0.19343,0.18462,0.19343,4.00000,0.18462,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.69099,0.00272,1.16302,1.04824,0.02450,0.20266,1.04412,1.09448,1.04412,0.02163,-0.30901,4.64223,0.04824,0.0000000000,0.0932800000,0.0977900000,0.8089200000,0.00015,1.10950,0.00000,0.00000,0.00000,0.00000
3401,nagyboszormeny,381,HUN,381,22,1294,rural_settlement,wool,21.00001,0.19276,6,11.71756,11.71756,0.02929,0.05858,0.01000,1.10038,10.46930,0.05001,0.00000,0.00000,11.61969,11.61969,0.0024996672,0.0049993343,0.0008534200,0.0939086294,0.8934709957,0.0042679534,0.0000000000,0.9916475785,0.9916475785,lower,lower,0.10620,0.00037,0.00137,0.00249,0.08547,0.00000,0.16039,1.24440,0.00812,0.02462,0.02580,0.02462,0.01514,0.09865,0.10340,0.09865,0.02003,0.07294,0.07645,0.07294,4.00000,0.44629,0.03530,0.48874,0.48874,0.52404,0.03530,-0.65709,0.07775,0.52404,0.06918,0.52404,4.00000,0.07775,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.15487,0.00272,1.24441,1.04824,0.02003,0.11710,0.99094,1.03874,0.99094,0.01716,0.15487,7.75865,0.04824,0.0506200000,0.0943900000,0.1248800000,0.7300900000,0.00015,1.18715,0.00000,0.00000,0.00000,0.00000
3402,nagykallo,381,HUN,381,22,1294,rural_settlement,wheat,19.00001,0.19275,6,11.14866,11.14866,0.03097,0.05573,0.01000,1.10037,9.90158,0.05001,0.00000,0.00000,11.05196,11.05196,0.0027779123,0.0049988070,0.0008969688,0.0986997541,0.8881408169,0.0044857409,0.0000000000,0.9913263119,0.9913263119,lower,lower,0.00457,0.00036,0.00120,0.00217,0.09266,0.00000,0.16544,0.05100,0.00812,0.01011,0.01059,0.01011,0.01440,0.03856,0.04042,0.03856,0.01910,0.02850,0.00000,0.00000,4.00000,0.31281,0.05083,0.35800,0.35800,0.40883,0.05083,-0.66752,-0.00616,0.40883,0.09602,0.40883,4.00000,0.09602,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.04589,0.00272,0.05101,1.04824,0.01910,0.12382,0.40004,0.00000,0.00000,0.01623,-0.95411,0.30832,0.04824,0.0490800000,0.0870400000,0.1154400000,0.7484200000,0.00015,0.04867,0.00000,0.00000,0.00000,0.00000
3403,varda,381,HUN,381,22,1294,rural_settlement,legumes,15.00000,0.19279,5,11.48196,11.48196,0.03180,0.05740,0.00000,1.10037,10.24238,0.05001,0.00000,0.00000,11.39276,11.39276,0.0027695620,0.0049991465,0.0000000000,0.0958346833,0.8920410801,0.0043555282,0.0000000000,0.9922312915,0.9922312915,lower,lower,0.00667,0.00000,0.00129,0.00235,0.09998,0.00000,0.16163,0.07659,0.00000,0.00000,0.00000,0.00000,0.01483,0.04200,0.04402,0.04200,0.01966,0.03108,0.03257,0.03108,4.00000,0.33242,0.05008,0.43429,0.43429,0.48437,0.05008,-1.00000,0.04761,0.48437,0.15195,0.48437,4.00000,0.15195,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.07054,0.00272,0.07660,1.04824,0.01966,0.12714,0.43564,0.00000,0.00000,0.01679,-0.92946,0.47392,0.04824,0.0000000000,0.0917500000,0.1216300000,0.7866100000,0.00015,0.07308,0.00000,0.00000,0.00000,0.00000
3404,szatmar,381,HUN,381,22,1276,rural_settlement,wheat,18.00000,0.18638,7,12.83177,12.83177,0.03510,0.06415,0.00000,1.10035,11.58216,0.05001,0.00000,0.00000,12.73252,12.73252,0.0027353982,0.0049993103,0.0000000000,0.0857520046,0.9026159291,0.0038973579,0.0000000000,0.9922652915,0.9922652915,lower,lower,0.00436,0.00000,0.00151,0.00262,0.11014,0.00000,0.17877,0.05606,0.00000,0.00000,0.00000,0.00000,0.01658,0.03071,0.03219,0.03071,0.02186,0.02278,0.02387,0.02278,4.00000,0.34277,0.04977,0.44254,0.44254,0.49231,0.04977,-1.00000,0.05891,0.49231,0.14954,0.49231,4.00000,0.14954,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.04668,0.00272,0.05607,1.04824,0.02186,0.14033,0.31741,0.00000,0.00000,0.01899,-0.95332,0.31364,0.04824,0.0000000000,0.0927400000,0.1222800000,0.7849700000,0.00015,0.05349,0.00000,0.00000,0.00000,0.00000
